Year,Cause Name,State,Deaths,Age-adjusted Death Rate,Population
2006,alzheimer's disease,Connecticut,728,16.0,3517460
2006,alzheimer's disease,Delaware,189,21.6,859268
2006,alzheimer's disease,District of Columbia,117,20.7,570681
2006,alzheimer's disease,Florida,4689,19.3,18166990
2006,alzheimer's disease,Georgia,1820,27.5,9155813
2006,alzheimer's disease,Hawaii,201,13.2,1309731
2006,alzheimer's disease,Idaho,400,29.0,1468669
2006,alzheimer's disease,Illinois,2794,21.3,12643955
2006,alzheimer's disease,Indiana,1696,26.1,6332669
2006,alzheimer's disease,Iowa,1121,27.0,2982644
2006,alzheimer's disease,Kansas,830,25.1,2762931
2006,alzheimer's disease,Kentucky,1153,28.1,4219239
2006,alzheimer's disease,Louisiana,1282,32.9,4302665
2006,alzheimer's disease,Maine,477,29.2,1323619
2006,alzheimer's disease,Maryland,915,17.3,5627367
2006,alzheimer's disease,Massachusetts,1560,19.8,6410084
2006,alzheimer's disease,Michigan,2331,22.0,10036081
2006,alzheimer's disease,Minnesota,1299,22.6,5163555
2006,alzheimer's disease,Mississippi,744,27.4,2904978
2006,alzheimer's disease,Missouri,1632,25.1,5842704
2006,alzheimer's disease,Montana,226,20.1,952692
2006,alzheimer's disease,Nebraska,500,23.3,1772693
2006,alzheimer's disease,Nevada,281,15.9,2522658
2006,alzheimer's disease,New Hampshire,372,27.1,1308389
2006,alzheimer's disease,New Jersey,1649,16.9,8661679
2006,alzheimer's disease,New Mexico,348,19.3,1962137
2006,alzheimer's disease,New York,2021,9.4,19104631
2006,alzheimer's disease,North Carolina,2265,27.3,8917270
2006,alzheimer's disease,North Dakota,318,34.4,649422
2006,alzheimer's disease,Ohio,3565,27.7,11481213
2006,alzheimer's disease,Oklahoma,928,25.2,3594090
2006,alzheimer's disease,Oregon,1231,29.4,3670883
2006,alzheimer's disease,Pennsylvania,3311,19.6,12510809
2006,alzheimer's disease,Rhode Island,297,20.4,1063096
2006,alzheimer's disease,South Carolina,1364,34.1,4357847
2006,alzheimer's disease,South Dakota,329,31.0,783033
2006,alzheimer's disease,Tennessee,2115,36.3,6088766
2006,alzheimer's disease,Texas,4887,27.9,23359580
2006,alzheimer's disease,United States,72432,23.7,299753098
2006,alzheimer's disease,Utah,390,22.7,2525507
2006,alzheimer's disease,Vermont,186,26.5,622892
2006,alzheimer's disease,Virginia,1574,23.2,7673725
2006,alzheimer's disease,Washington,2470,39.3,6370753
2006,alzheimer's disease,West Virginia,496,22.8,1827912
2006,alzheimer's disease,Wisconsin,1596,24.4,5577655
2006,alzheimer's disease,Wyoming,112,22.7,522667
2006,stroke,Alabama,2740,57.8,4628981
2006,stroke,Alaska,177,48.2,675302
2006,stroke,Arizona,2226,37.5,6029141
2006,stroke,Arkansas,1884,61.2,2821761
2006,stroke,California,15039,46.4,36021202
2006,stroke,Colorado,1532,39.1,4720423
2006,stroke,Connecticut,1547,35.8,3517460
2006,stroke,Delaware,384,42.9,859268
2006,stroke,District of Columbia,221,40.0,570681
2006,stroke,Florida,8925,37.8,18166990
2006,stroke,Georgia,3889,53.5,9155813
2006,stroke,Hawaii,665,44.7,1309731
2006,stroke,Idaho,725,52.7,1468669
2006,stroke,Illinois,5989,46.3,12643955
2006,stroke,Indiana,3238,49.9,6332669
2006,stroke,Iowa,1718,43.6,2982644
2006,stroke,Kansas,1489,47.3,2762931
2006,stroke,Kentucky,2197,51.9,4219239
2006,stroke,Louisiana,2195,53.9,4302665
2006,stroke,Maine,670,41.5,1323619
2006,stroke,Maryland,2365,43.8,5627367
2006,stroke,Massachusetts,2880,38.1,6410084
2006,stroke,Michigan,4752,44.9,10036081
2006,stroke,Minnesota,2219,39.7,5163555
2006,stroke,Mississippi,1585,56.1,2904978
2006,stroke,Missouri,3247,50.5,5842704
2006,stroke,Montana,461,41.7,952692
2006,stroke,Nebraska,922,44.7,1772693
2006,stroke,Nevada,847,41.3,2522658
2006,stroke,New Hampshire,494,36.1,1308389
2006,stroke,New Jersey,3468,36.3,8661679
2006,stroke,New Mexico,739,39.3,1962137
2006,stroke,New York,6398,30.4,19104631
2006,stroke,North Carolina,4572,53.2,8917270
2006,stroke,North Dakota,428,49.6,649422
2006,stroke,Ohio,5828,45.7,11481213
2006,stroke,Oklahoma,2085,55.7,3594090
2006,stroke,Oregon,1978,48.2,3670883
2006,stroke,Pennsylvania,7151,44.2,12510809
2006,stroke,Rhode Island,421,31.2,1063096
2006,stroke,South Carolina,2291,53.8,4357847
2006,stroke,South Dakota,442,44.0,783033
2006,stroke,Tennessee,3407,56.4,6088766
2006,stroke,Texas,9366,50.4,23359580
2006,stroke,United States,137119,44.8,299753098
2006,stroke,Utah,674,38.2,2525507
2006,stroke,Vermont,264,38.1,622892
2006,stroke,Virginia,3523,50.1,7673725
2006,stroke,Washington,2725,43.6,6370753
2006,stroke,West Virginia,1072,48.5,1827912
2006,stroke,Wisconsin,2829,44.6,5577655
2006,stroke,Wyoming,236,46.5,522667
2006,clrd,Alabama,2309,47.6,4628981
2006,clrd,Alaska,140,37.8,675302
2006,clrd,Arizona,2799,46.0,6029141
2006,clrd,Arkansas,1498,48.1,2821761
2006,clrd,California,12829,40.1,36021202
2006,clrd,Colorado,1932,49.3,4720423
2006,clrd,Connecticut,1458,35.0,3517460
2006,clrd,Delaware,344,37.9,859268
2006,clrd,District of Columbia,126,23.1,570681
2006,clrd,Florida,8912,37.5,18166990
2006,clrd,Georgia,3387,46.3,9155813
2006,clrd,Hawaii,293,20.0,1309731
2006,clrd,Idaho,644,46.9,1468669
2006,clrd,Illinois,4731,37.3,12643955
2006,clrd,Indiana,3291,51.0,6332669
2006,clrd,Iowa,1655,45.2,2982644
2006,clrd,Kansas,1501,49.9,2762931
2006,clrd,Kentucky,2407,55.6,4219239
2006,clrd,Louisiana,1687,40.8,4302665
2006,clrd,Maine,783,49.1,1323619
2006,clrd,Maryland,1832,34.4,5627367
2006,clrd,Massachusetts,2535,34.8,6410084
2006,clrd,Michigan,4474,42.8,10036081
2006,clrd,Minnesota,1770,33.2,5163555
2006,clrd,Mississippi,1378,48.4,2904978
2006,clrd,Missouri,3017,47.4,5842704
2006,clrd,Montana,579,53.3,952692
2006,clrd,Nebraska,878,44.4,1772693
2006,clrd,Nevada,1066,50.3,2522658
2006,clrd,New Hampshire,603,44.9,1308389
2006,clrd,New Jersey,2862,30.5,8661679
2006,clrd,New Mexico,888,46.5,1962137
2006,clrd,New York,6329,30.5,19104631
2006,clrd,North Carolina,4017,45.8,8917270
2006,clrd,North Dakota,283,34.4,649422
2006,clrd,Ohio,6054,47.9,11481213
2006,clrd,Oklahoma,2192,57.6,3594090
2006,clrd,Oregon,1828,45.6,3670883
2006,clrd,Pennsylvania,5621,35.6,12510809
2006,clrd,Rhode Island,485,38.1,1063096
2006,clrd,South Carolina,1935,44.0,4357847
2006,clrd,South Dakota,376,40.1,783033
2006,clrd,Tennessee,2980,48.1,6088766
2006,clrd,Texas,7639,40.8,23359580
2006,clrd,United States,124583,41.0,299753098
2006,clrd,Utah,591,32.9,2525507
2006,clrd,Vermont,320,46.5,622892
2006,clrd,Virginia,2697,38.0,7673725
2006,clrd,Washington,2662,43.5,6370753
2006,clrd,West Virginia,1267,56.3,1827912
2006,clrd,Wisconsin,2354,38.5,5577655
2006,clrd,Wyoming,345,67.4,522667
2006,diabetes,Alabama,1453,29.8,4628981
2006,diabetes,Alaska,109,25.9,675302
2006,diabetes,Arizona,1206,19.6,6029141
2006,diabetes,Arkansas,839,27.2,2821761
2006,diabetes,California,7376,22.5,36021202
2006,diabetes,Colorado,677,16.7,4720423
2006,diabetes,Connecticut,782,19.0,3517460
2006,diabetes,Delaware,191,20.6,859268
2006,diabetes,District of Columbia,184,33.0,570681
2006,diabetes,Florida,5172,22.3,18166990
2006,diabetes,Georgia,1657,21.2,9155813
2006,diabetes,Hawaii,271,18.4,1309731
2006,diabetes,Idaho,320,23.1,1468669
2006,diabetes,Illinois,2795,21.9,12643955
2006,diabetes,Indiana,1682,25.9,6332669
2006,diabetes,Iowa,804,22.0,2982644
2006,diabetes,Kansas,749,24.8,2762931
2006,diabetes,Kentucky,1141,26.2,4219239
2006,diabetes,Louisiana,1536,36.3,4302665
2006,diabetes,Maine,343,21.4,1323619
2006,diabetes,Maryland,1237,22.5,5627367
2006,diabetes,Massachusetts,1132,15.5,6410084
2006,diabetes,Michigan,2830,26.8,10036081
2006,diabetes,Minnesota,1158,21.4,5163555
2006,diabetes,Mississippi,707,24.5,2904978
2006,diabetes,Missouri,1493,23.5,5842704
2006,diabetes,Montana,249,22.8,952692
2006,diabetes,Nebraska,437,22.2,1772693
2006,diabetes,Nevada,294,13.0,2522658
2006,diabetes,New Hampshire,296,21.4,1308389
2006,diabetes,New Jersey,2454,26.1,8661679
2006,diabetes,New Mexico,606,30.6,1962137
2006,diabetes,New York,3848,18.6,19104631
2006,diabetes,North Carolina,2234,24.9,8917270
2006,diabetes,North Dakota,208,26.1,649422
2006,diabetes,Ohio,3761,29.6,11481213
2006,diabetes,Oklahoma,1166,30.6,3594090
2006,diabetes,Oregon,1139,28.2,3670883
2006,diabetes,Pennsylvania,3466,22.3,12510809
2006,diabetes,Rhode Island,206,16.2,1063096
2006,diabetes,South Carolina,1136,25.5,4357847
2006,diabetes,South Dakota,262,27.6,783033
2006,diabetes,Tennessee,1715,27.4,6088766
2006,diabetes,Texas,5201,26.5,23359580
2006,diabetes,United States,72449,23.6,299753098
2006,diabetes,Utah,496,27.0,2525507
2006,diabetes,Vermont,175,25.0,622892
2006,diabetes,Virginia,1632,22.1,7673725
2006,diabetes,Washington,1543,24.7,6370753
2006,diabetes,West Virginia,743,33.0,1827912
2006,diabetes,Wisconsin,1212,19.7,5577655
2006,diabetes,Wyoming,126,23.9,522667
2006,heart disease,Alabama,12583,263.0,4628981
2006,heart disease,Alaska,645,170.6,675302
2006,heart disease,Arizona,10607,176.5,6029141
2006,heart disease,Arkansas,7431,240.5,2821761
2006,heart disease,California,64871,198.8,36021202
2006,heart disease,Colorado,6124,152.7,4720423
2006,heart disease,Connecticut,7490,174.7,3517460
2006,heart disease,Delaware,1866,206.0,859268
2006,heart disease,District of Columbia,1566,280.9,570681
2006,heart disease,Florida,44305,187.9,18166990
2006,heart disease,Georgia,16478,222.2,9155813
2006,heart disease,Hawaii,2244,151.4,1309731
2006,heart disease,Idaho,2399,171.3,1468669
2006,heart disease,Illinois,27007,208.5,12643955
2006,heart disease,Indiana,14375,220.8,6332669
2006,heart disease,Iowa,7172,187.1,2982644
2006,heart disease,Kansas,5849,186.3,2762931
2006,heart disease,Kentucky,10353,241.4,4219239
2006,heart disease,Louisiana,10026,241.4,4302665
2006,heart disease,Maine,2815,174.3,1323619
2006,heart disease,Maryland,11268,206.6,5627367
2006,heart disease,Massachusetts,12947,171.7,6410084
2006,heart disease,Michigan,24255,228.1,10036081
2006,heart disease,Minnesota,7525,134.9,5163555
2006,heart disease,Mississippi,8097,285.4,2904978
2006,heart disease,Missouri,14749,228.8,5842704
2006,heart disease,Montana,1869,169.4,952692
2006,heart disease,Nebraska,3445,168.0,1772693
2006,heart disease,Nevada,5013,233.7,2522658
2006,heart disease,New Hampshire,2501,181.1,1308389
2006,heart disease,New Jersey,19548,203.9,8661679
2006,heart disease,New Mexico,3411,179.5,1962137
2006,heart disease,New York,50470,238.2,19104631
2006,heart disease,North Carolina,17271,197.6,8917270
2006,heart disease,North Dakota,1527,182.0,649422
2006,heart disease,Ohio,27886,218.5,11481213
2006,heart disease,Oklahoma,9798,260.1,3594090
2006,heart disease,Oregon,6620,160.9,3670883
2006,heart disease,Pennsylvania,33744,210.4,12510809
2006,heart disease,Rhode Island,2718,201.5,1063096
2006,heart disease,South Carolina,9030,206.8,4357847
2006,heart disease,South Dakota,1757,180.6,783033
2006,heart disease,Tennessee,14642,238.0,6088766
2006,heart disease,Texas,38782,205.2,23359580
2006,heart disease,United States,631636,205.5,299753098
2006,heart disease,Utah,2932,163.7,2525507
2006,heart disease,Vermont,1244,177.2,622892
2006,heart disease,Virginia,14021,195.2,7673725
2006,heart disease,Washington,10604,168.4,6370753
2006,heart disease,West Virginia,5311,240.5,1827912
2006,heart disease,Wisconsin,11451,181.1,5577655
2006,heart disease,Wyoming,994,192.9,522667
2006,influenza and pneumonia,Alabama,918,19.5,4628981
2006,influenza and pneumonia,Alaska,49,14.0,675302
2006,influenza and pneumonia,Arizona,1166,19.6,6029141
2006,influenza and pneumonia,Arkansas,772,25.1,2821761
2006,influenza and pneumonia,California,7338,22.7,36021202
2006,influenza and pneumonia,Colorado,614,15.6,4720423
2006,influenza and pneumonia,Connecticut,800,18.2,3517460
2006,influenza and pneumonia,Delaware,138,15.6,859268
2006,influenza and pneumonia,District of Columbia,76,13.7,570681
2006,influenza and pneumonia,Florida,2454,10.5,18166990
2006,influenza and pneumonia,Georgia,1463,20.8,9155813
2006,influenza and pneumonia,Hawaii,257,17.2,1309731
2006,influenza and pneumonia,Idaho,225,16.2,1468669
2006,influenza and pneumonia,Illinois,2668,20.6,12643955
2006,influenza and pneumonia,Indiana,1129,17.4,6332669
2006,influenza and pneumonia,Iowa,770,19.3,2982644
2006,influenza and pneumonia,Kansas,647,20.0,2762931
2006,influenza and pneumonia,Kentucky,927,22.1,4219239
2006,influenza and pneumonia,Louisiana,833,20.6,4302665
2006,influenza and pneumonia,Maine,269,16.8,1323619
2006,influenza and pneumonia,Maryland,1082,20.1,5627367
2006,influenza and pneumonia,Massachusetts,1750,22.8,6410084
2006,influenza and pneumonia,Michigan,1679,15.9,10036081
2006,influenza and pneumonia,Minnesota,630,11.0,5163555
2006,influenza and pneumonia,Mississippi,621,22.3,2904978
2006,influenza and pneumonia,Missouri,1285,19.9,5842704
2006,influenza and pneumonia,Montana,169,15.2,952692
2006,cancer,Oklahoma,7491,195.2,3594090
2006,influenza and pneumonia,Nebraska,345,16.3,1772693
2006,influenza and pneumonia,Nevada,426,20.6,2522658
2006,influenza and pneumonia,New Hampshire,212,15.4,1308389
2006,influenza and pneumonia,New Jersey,1315,13.7,8661679
2006,influenza and pneumonia,New Mexico,353,18.9,1962137
2006,influenza and pneumonia,New York,4892,23.0,19104631
2006,influenza and pneumonia,North Carolina,1705,20.1,8917270
2006,influenza and pneumonia,North Dakota,138,15.3,649422
2006,influenza and pneumonia,Ohio,1947,15.3,11481213
2006,influenza and pneumonia,Oklahoma,879,23.6,3594090
2006,influenza and pneumonia,Oregon,522,12.6,3670883
2006,influenza and pneumonia,Pennsylvania,2716,16.5,12510809
2006,influenza and pneumonia,Rhode Island,268,19.6,1063096
2006,influenza and pneumonia,South Carolina,724,17.3,4357847
2006,influenza and pneumonia,South Dakota,173,17.0,783033
2006,influenza and pneumonia,Tennessee,1535,25.7,6088766
2006,influenza and pneumonia,Texas,3342,18.2,23359580
2006,influenza and pneumonia,United States,56326,18.4,299753098
2006,influenza and pneumonia,Utah,343,19.2,2525507
2006,influenza and pneumonia,Vermont,77,10.9,622892
2006,influenza and pneumonia,Virginia,1281,18.4,7673725
2006,influenza and pneumonia,Washington,814,12.9,6370753
2006,influenza and pneumonia,West Virginia,459,21.1,1827912
2006,influenza and pneumonia,Wisconsin,1014,15.8,5577655
2006,influenza and pneumonia,Wyoming,117,23.5,522667
2006,suicide,Alabama,580,12.4,4628981
2006,suicide,Alaska,135,19.9,675302
2006,suicide,Arizona,979,16.3,6029141
2006,suicide,Arkansas,376,13.3,2821761
2006,suicide,California,3334,9.3,36021202
2006,suicide,Colorado,730,15.3,4720423
2006,suicide,Connecticut,292,8.0,3517460
2006,suicide,Delaware,91,10.3,859268
2006,suicide,District of Columbia,30,5.2,570681
2006,suicide,Florida,2440,12.6,18166990
2006,suicide,Georgia,923,10.3,9155813
2006,suicide,Hawaii,120,9.0,1309731
2006,suicide,Idaho,222,15.8,1468669
2006,suicide,Illinois,1010,7.9,12643955
2006,suicide,Indiana,824,13.0,6332669
2006,suicide,Iowa,334,11.2,2982644
2006,suicide,Kansas,379,13.9,2762931
2006,suicide,Kentucky,622,14.6,4219239
2006,suicide,Louisiana,492,11.5,4302665
2006,suicide,Maine,158,11.0,1323619
2006,suicide,Maryland,495,8.6,5627367
2006,suicide,Massachusetts,450,6.7,6410084
2006,suicide,Michigan,1139,11.2,10036081
2006,suicide,Minnesota,554,10.6,5163555
2006,suicide,Mississippi,325,11.4,2904978
2006,suicide,Missouri,799,13.5,5842704
2006,suicide,Montana,189,19.7,952692
2006,suicide,Nebraska,202,11.2,1772693
2006,suicide,Nevada,486,19.3,2522658
2006,suicide,New Hampshire,151,11.2,1308389
2006,suicide,New Jersey,585,6.5,8661679
2006,suicide,New Mexico,352,17.9,1962137
2006,suicide,New York,1326,6.7,19104631
2006,suicide,North Carolina,1106,12.2,8917270
2006,suicide,North Dakota,90,13.3,649422
2006,suicide,Ohio,1325,11.3,11481213
2006,suicide,Oklahoma,537,15.0,3594090
2006,suicide,Oregon,579,15.3,3670883
2006,suicide,Pennsylvania,1396,10.8,12510809
2006,suicide,Rhode Island,90,8.2,1063096
2006,suicide,South Carolina,524,11.8,4357847
2006,suicide,South Dakota,125,16.0,783033
2006,suicide,Tennessee,874,14.1,6088766
2006,suicide,Texas,2347,10.3,23359580
2006,suicide,United States,33300,11.0,299753098
2006,suicide,Utah,362,16.0,2525507
2006,suicide,Vermont,81,12.2,622892
2006,suicide,Virginia,876,11.1,7673725
2006,suicide,Washington,809,12.3,6370753
2006,suicide,West Virginia,269,14.0,1827912
2006,suicide,Wisconsin,670,12.0,5577655
2006,suicide,Wyoming,116,21.7,522667
2006,cancer,Alabama,9899,199.4,4628981
2006,cancer,Alaska,790,177.8,675302
2006,cancer,Arizona,9919,160.0,6029141
2006,cancer,Arkansas,6177,196.7,2821761
2006,cancer,California,54140,164.5,36021202
2006,cancer,Colorado,6550,157.5,4720423
2006,cancer,Connecticut,7044,175.5,3517460
2006,cancer,Delaware,1780,190.7,859268
2006,cancer,District of Columbia,1178,210.5,570681
2006,cancer,Florida,40415,174.6,18166990
2006,cancer,Georgia,14474,184.0,9155813
2006,cancer,Hawaii,2171,147.8,1309731
2006,cancer,Idaho,2306,163.2,1468669
2006,cancer,Illinois,24084,188.7,12643955
2006,cancer,Indiana,12903,197.5,6332669
2006,cancer,Iowa,6359,179.0,2982644
2006,cancer,Kansas,5343,180.1,2762931
2006,cancer,Kentucky,9394,212.0,4219239
2006,cancer,Louisiana,8853,206.1,4302665
2006,cancer,Maine,3089,192.7,1323619
2006,cancer,Maryland,10350,187.0,5627367
2006,cancer,Massachusetts,13407,187.5,6410084
2006,cancer,Michigan,20192,190.5,10036081
2006,cancer,Minnesota,9079,170.7,5163555
2006,cancer,Mississippi,6236,212.7,2904978
2006,cancer,Missouri,12519,195.8,5842704
2006,cancer,Montana,1943,177.9,952692
2006,cancer,Nebraska,3430,176.6,1772693
2006,cancer,Nevada,4226,184.5,2522658
2006,cancer,New Hampshire,2534,183.9,1308389
2006,cancer,New Jersey,17180,183.0,8661679
2006,cancer,New Mexico,3147,158.5,1962137
2006,cancer,New York,35284,170.9,19104631
2006,cancer,North Carolina,17318,191.4,8917270
2006,cancer,North Dakota,1387,180.2,649422
2006,cancer,Ohio,24975,197.3,11481213
2006,cancer,Oregon,7309,180.9,3670883
2006,cancer,Pennsylvania,29172,190.5,12510809
2006,cancer,Rhode Island,2250,181.4,1063096
2006,cancer,South Carolina,8853,194.7,4357847
2006,cancer,South Dakota,1570,173.1,783033
2006,cancer,Tennessee,13051,204.6,6088766
2006,cancer,Texas,34939,176.1,23359580
2006,cancer,United States,559888,181.8,299753098
2006,cancer,Utah,2615,139.9,2525507
2006,cancer,Vermont,1214,172.6,622892
2006,cancer,Virginia,13829,185.3,7673725
2006,cancer,Washington,11055,175.3,6370753
2006,cancer,West Virginia,4613,203.6,1827912
2006,cancer,Wisconsin,10925,179.9,5577655
2006,cancer,Wyoming,927,174.6,522667
2006,kidney disease,Alabama,1104,23.0,4628981
2006,kidney disease,Alaska,44,12.9,675302
2006,kidney disease,Arizona,565,9.3,6029141
2006,kidney disease,Arkansas,616,20.0,2821761
2006,kidney disease,California,2676,8.2,36021202
2006,kidney disease,Colorado,472,12.1,4720423
2006,kidney disease,Connecticut,567,13.5,3517460
2006,kidney disease,Delaware,152,16.9,859268
2006,kidney disease,District of Columbia,68,12.2,570681
2006,kidney disease,Florida,2620,11.2,18166990
2006,kidney disease,Georgia,1668,22.5,9155813
2006,kidney disease,Hawaii,179,12.2,1309731
2006,kidney disease,Idaho,130,9.4,1468669
2006,kidney disease,Illinois,2502,19.5,12643955
2006,kidney disease,Indiana,1372,21.1,6332669
2006,kidney disease,Iowa,225,5.8,2982644
